filing_id,filing_date,transaction_date,ticker,insider_name,insider_title,transaction_type,shares_transacted,price_per_share,transaction_value,shares_owned_after,ownership_type,filing_delay_days
5006,2022-07-01,2022-06-26,EOYB,Insider_EOYB_0,VP,P-Purchase,572,4.11,2350.05,42866,Direct,5
3511,2022-07-04,2022-07-04,MTO,Insider_MTO_6,CEO,P-Purchase,1056,79.41,83859.01,9167,Direct,0
1193,2022-07-04,2022-07-02,TOOX,Insider_TOOX_7,CEO,P-Purchase,238,4.34,1032.31,50382,Direct,2
2572,2022-07-04,2022-07-03,QGX,Insider_QGX_7,Director,P-Purchase,2669,3.23,8620.84,7939,Direct,1
1142,2022-07-04,2022-07-02,ZLY,Insider_ZLY_2,Director,P-Purchase,237,10.56,2502.32,1519,Direct,2
5294,2022-07-04,2022-07-02,KEDC,Insider_KEDC_2,CFO,P-Purchase,1023,7.91,8091.56,1982,Direct,2
4715,2022-07-04,2022-07-04,LZNB,Insider_LZNB_0,VP,S-Sale,21673,6.01,130217.81,0,Direct,0
2115,2022-07-04,2022-07-03,UFA,Insider_UFA_3,VP,S-Sale,1037,7.18,7449.84,12823,Indirect,1
6364,2022-07-04,2022-07-01,AXOW,Insider_AXOW_1,10% Owner,S-Sale,22460,30.56,686283.86,376635,Direct,3
5361,2022-07-05,2022-07-01,YYR,Insider_YYR_5,CEO,S-Sale,2396,20.44,48966.19,25613,Direct,4
7263,2022-07-06,2022-07-06,STGT,Insider_STGT_2,CFO,S-Sale,32208,19.7,634541.26,547482,Indirect,0
196,2022-07-06,2022-07-01,KKRO,Insider_KKRO_1,SVP,P-Purchase,1815,22.17,40245.43,9479,Indirect,5
3079,2022-07-06,2022-07-02,MRZF,Insider_MRZF_1,VP,S-Sale,64767,10.58,685217.57,0,Direct,4
3601,2022-07-06,2022-07-04,EOYB,Insider_EOYB_0,VP,P-Purchase,1068,4.23,4516.18,12778,Trust,2
5594,2022-07-06,2022-07-05,MOUP,Insider_MOUP_1,CFO,S-Sale,11752,6.16,72449.42,39028,Trust,1
1252,2022-07-06,2022-07-05,FUB,Insider_FUB_9,Director,S-Sale,1881,9.6,18052.3,9271,Direct,1
6983,2022-07-06,2022-07-03,FGNM,Insider_FGNM_6,VP,P-Purchase,1617,19.58,31659.22,195975,Indirect,3
7047,2022-07-07,2022-07-05,TEL,Insider_TEL_6,10% Owner,S-Sale,6490,15.74,102159.12,8714,Direct,2
5102,2022-07-07,2022-07-04,KPQ,Insider_KPQ_0,VP,S-Sale,4837,20.26,97999.14,3363,Direct,3
4043,2022-07-07,2022-07-03,LHOC,Insider_LHOC_0,Controller,P-Purchase,56233,19.62,1103268.41,414465,Direct,4
1100,2022-07-07,2022-07-06,TPYV,Insider_TPYV_3,Director,P-Purchase,1836,12.11,22238.22,9324,Direct,1
2146,2022-07-07,2022-07-05,ROV,Insider_ROV_1,Controller,P-Purchase,2193,18.36,40261.3,16032,Direct,2
7494,2022-07-08,2022-07-06,SYZV,Insider_SYZV_4,10% Owner,P-Purchase,1577,19.74,31132.31,7100,Direct,2
4271,2022-07-08,2022-07-01,EOQ,Insider_EOQ_5,CEO,P-Purchase,541,25.51,13800.18,11423,Indirect,7
7426,2022-07-08,2022-07-07,YUFL,Insider_YUFL_2,CEO,P-Purchase,1301,6.04,7858.85,12348,Direct,1
827,2022-07-08,2022-07-08,JPHF,Insider_JPHF_4,Director,S-Sale,1973,9.55,18850.71,198310,Direct,0
5810,2022-07-08,2022-07-07,WNGI,Insider_WNGI_0,SVP,P-Purchase,120,11.57,1388.59,5291,Indirect,1
3178,2022-07-08,2022-07-06,YTMI,Insider_YTMI_1,VP,S-Sale,552,23.92,13201.58,57816,Direct,2
6030,2022-07-11,2022-07-07,HGC,Insider_HGC_5,10% Owner,P-Purchase,3024,78.77,238188.36,69569,Direct,4
4555,2022-07-11,2022-07-08,OYWE,Insider_OYWE_7,CTO,P-Purchase,7290,8.26,60245.29,49126,Direct,3
5501,2022-07-11,2022-07-09,JCGP,Insider_JCGP_1,10% Owner,S-Sale,3345,62.88,210327.49,8760,Indirect,2
5871,2022-07-11,2022-07-07,LFBU,Insider_LFBU_1,COO,S-Sale,186,4.15,771.06,2115,Direct,4
2523,2022-07-11,2022-07-04,ZSZ,Insider_ZSZ_1,Director,P-Purchase,1746,3.07,5364.27,718346,Direct,7
4168,2022-07-11,2022-07-09,SMM,Insider_SMM_4,10% Owner,S-Sale,8170,4.33,35373.5,40566,Indirect,2
7761,2022-07-11,2022-07-07,OWO,Insider_OWO_5,CFO,S-Sale,14945,3.98,59484.37,33120,Indirect,4
3757,2022-07-12,2022-07-09,ZVLY,Insider_ZVLY_2,Director,S-Sale,6653,9.26,61618.45,456,Direct,3
3183,2022-07-12,2022-07-11,CYR,Insider_CYR_7,SVP,S-Sale,3657,8.61,31471.91,0,Trust,1
2104,2022-07-12,2022-07-11,NTS,Insider_NTS_7,SVP,S-Sale,15938,41.39,659740.99,603622,Direct,1
515,2022-07-12,2022-07-10,MOUP,Insider_MOUP_3,VP,S-Sale,1916,8.11,15544.54,56580,Direct,2
1750,2022-07-12,2022-07-10,EOQ,Insider_EOQ_1,Director,P-Purchase,641,42.73,27389.18,24099,Trust,2
4292,2022-07-12,2022-07-08,ZPU,Insider_ZPU_0,Director,S-Sale,5801,15.67,90881.96,4809,Direct,4
7987,2022-07-13,2022-07-09,BOHH,Insider_BOHH_4,CFO,S-Sale,176,31.54,5550.87,12986,Indirect,4
5471,2022-07-14,2022-07-11,TXLR,Insider_TXLR_10,CTO,S-Sale,530,7.74,4103.36,301400,Direct,3
5719,2022-07-14,2022-07-12,RZLB,Insider_RZLB_2,CEO,S-Sale,1268,57.27,72624.53,2888,Direct,2
6212,2022-07-14,2022-07-12,EOQ,Insider_EOQ_1,Director,S-Sale,11401,33.8,385343.32,0,Indirect,2
2504,2022-07-15,2022-07-15,ROV,Insider_ROV_1,Controller,S-Sale,206,31.11,6409.51,9125,Indirect,0
5114,2022-07-15,2022-07-15,ZJMS,Insider_ZJMS_1,VP,S-Sale,86478,17.22,1488766.93,0,Direct,0
2961,2022-07-18,2022-07-14,BOHH,Insider_BOHH_1,Director,S-Sale,1783,30.78,54888.34,85029,Direct,4
144,2022-07-18,2022-07-11,XUD,Insider_XUD_4,10% Owner,P-Purchase,875,2.43,2127.5,30282,Direct,7
4462,2022-07-18,2022-07-17,YXMZ,Insider_YXMZ_2,Director,S-Sale,26518,52.31,1387098.99,18999,Direct,1
5126,2022-07-18,2022-07-16,CVU,Insider_CVU_2,VP,S-Sale,1672,116.81,195312.84,2129,Direct,2
2233,2022-07-18,2022-07-15,GYM,Insider_GYM_1,CFO,S-Sale,594,25.6,15205.87,17993,Indirect,3
3800,2022-07-18,2022-07-17,CVU,Insider_CVU_1,VP,S-Sale,1441,107.16,154422.66,5709,Direct,1
6748,2022-07-18,2022-07-17,SMM,Insider_SMM_0,CTO,S-Sale,28494,8.3,236367.0,4297,Direct,1
7701,2022-07-18,2022-07-16,OYWE,Insider_OYWE_4,VP,S-Sale,52396,26.08,1366252.28,330804,Direct,2
5153,2022-07-19,2022-07-19,BFVK,Insider_BFVK_2,CEO,S-Sale,12633,9.94,125588.83,113418,Direct,0
4832,2022-07-19,2022-07-18,EVY,Insider_EVY_1,Director,S-Sale,413,9.87,4075.24,43867,Direct,1
1177,2022-07-19,2022-07-12,BCQ,Insider_BCQ_1,Director,S-Sale,10472,6.0,62836.94,21079,Direct,7
5965,2022-07-20,2022-07-18,AVA,Insider_AVA_6,Director,S-Sale,8658,18.54,160491.24,88932,Direct,2
4414,2022-07-20,2022-07-18,VBJ,Insider_VBJ_2,Controller,S-Sale,855,4.25,3637.18,16013,Indirect,2
1482,2022-07-20,2022-07-19,OYV,Insider_OYV_1,General Counsel,S-Sale,1246,8.24,10271.01,213171,Direct,1
3549,2022-07-20,2022-07-18,ICA,Insider_ICA_2,CFO,S-Sale,2137,38.39,82036.12,8534,Trust,2
6597,2022-07-20,2022-07-20,FUB,Insider_FUB_7,CEO,S-Sale,1202,5.77,6935.22,18795,Direct,0
6967,2022-07-20,2022-07-18,UPT,Insider_UPT_1,General Counsel,P-Purchase,119,3.08,366.07,54570,Indirect,2
271,2022-07-20,2022-07-19,MTO,Insider_MTO_6,CEO,P-Purchase,439,73.29,32172.22,80891,Direct,1
5998,2022-07-20,2022-07-20,VPYH,Insider_VPYH_0,CTO,S-Sale,100,9.45,945.43,4759,Direct,0
3553,2022-07-21,2022-07-19,JZSG,Insider_JZSG_6,Director,S-Sale,431,14.22,6130.44,384452,Direct,2
268,2022-07-21,2022-07-20,WCLZ,Insider_WCLZ_2,VP,P-Purchase,492,27.04,13301.75,153225,Direct,1
1967,2022-07-21,2022-07-18,ZWZ,Insider_ZWZ_2,General Counsel,S-Sale,19274,6.97,134356.82,0,Direct,3
6922,2022-07-21,2022-07-19,VCAC,Insider_VCAC_1,Director,S-Sale,33028,9.58,316312.89,0,Direct,2
772,2022-07-22,2022-07-22,LHOC,Insider_LHOC_1,Director,S-Sale,124680,22.96,2862613.77,0,Indirect,0
5475,2022-07-22,2022-07-19,OWNK,Insider_OWNK_1,SVP,S-Sale,3617,28.48,102999.11,13800,Direct,3
4531,2022-07-22,2022-07-18,EVY,Insider_EVY_0,Director,S-Sale,25690,20.52,527215.96,1487,Direct,4
3450,2022-07-22,2022-07-21,UNI,Insider_UNI_7,SVP,S-Sale,2177,17.23,37505.51,48651,Direct,1
197,2022-07-22,2022-07-20,BCQ,Insider_BCQ_3,10% Owner,S-Sale,5367,5.06,27150.27,12104,Trust,2
4470,2022-07-25,2022-07-20,VXI,Insider_VXI_2,General Counsel,S-Sale,30958,9.25,286474.76,0,Direct,5
3280,2022-07-25,2022-07-20,JQTX,Insider_JQTX_0,Director,S-Sale,5180,19.89,103048.74,3923,Direct,5
5017,2022-07-25,2022-07-24,ZMI,Insider_ZMI_2,Director,S-Sale,33178,7.34,243592.23,12265,Indirect,1
3020,2022-07-25,2022-07-24,GQT,Insider_GQT_1,Director,S-Sale,1215,32.62,39627.34,1994,Indirect,1
1907,2022-07-26,2022-07-25,CSP,Insider_CSP_2,VP,S-Sale,22541,9.89,222880.56,0,Direct,1
4184,2022-07-26,2022-07-24,XUD,Insider_XUD_3,Director,S-Sale,10622,1.93,20513.06,38622,Direct,2
7620,2022-07-26,2022-07-22,CSP,Insider_CSP_1,General Counsel,P-Purchase,606,17.38,10530.1,25694,Direct,4
7608,2022-07-26,2022-07-24,ZIGI,Insider_ZIGI_6,VP,S-Sale,2999,6.16,18470.41,225,Direct,2
1280,2022-07-26,2022-07-25,IRZ,Insider_IRZ_4,Director,P-Purchase,3918,9.42,36916.05,5471,Direct,1
4642,2022-07-27,2022-07-25,IGRD,Insider_IGRD_4,VP,S-Sale,777,4.58,3554.86,3010,Direct,2
5443,2022-07-27,2022-07-20,XEC,Insider_XEC_5,Director,S-Sale,583,5.52,3215.73,9550,Direct,7
6683,2022-07-27,2022-07-25,ASJL,Insider_ASJL_1,VP,S-Sale,1427,37.07,52893.8,17926,Direct,2
5542,2022-07-27,2022-07-25,VXI,Insider_VXI_4,CEO,S-Sale,4226,8.94,37800.36,21081,Direct,2
3110,2022-07-27,2022-07-25,SMM,Insider_SMM_0,CTO,S-Sale,6905,4.28,29537.95,99193,Direct,2
671,2022-07-27,2022-07-24,HGRH,Insider_HGRH_1,VP,P-Purchase,131,7.79,1019.86,11230,Direct,3
7956,2022-07-27,2022-07-26,GYM,Insider_GYM_0,VP,S-Sale,74268,24.93,1851775.48,0,Direct,1
217,2022-07-28,2022-07-27,TMP,Insider_TMP_5,Director,S-Sale,3742,25.49,95396.3,4974,Direct,1
1564,2022-07-28,2022-07-26,VCAC,Insider_VCAC_2,Director,P-Purchase,402,16.38,6585.98,32403,Direct,2
6367,2022-07-28,2022-07-21,DMT,Insider_DMT_4,Controller,S-Sale,5163,27.32,141058.5,3039,Indirect,7
1219,2022-07-28,2022-07-26,YROI,Insider_YROI_2,Director,S-Sale,19399,8.96,173776.05,8676,Trust,2
629,2022-07-28,2022-07-26,KZW,Insider_KZW_7,10% Owner,P-Purchase,23401,26.49,619984.39,36792,Direct,2
3766,2022-07-28,2022-07-26,GZSW,Insider_GZSW_5,COO,S-Sale,174,45.96,7997.5,11896,Direct,2
3921,2022-07-29,2022-07-25,JQTX,Insider_JQTX_6,10% Owner,S-Sale,4361,53.36,232706.89,368445,Direct,4
968,2022-07-29,2022-07-24,YYR,Insider_YYR_9,VP,S-Sale,8697,19.22,167170.35,23234,Trust,5
3172,2022-07-29,2022-07-26,TPYV,Insider_TPYV_2,VP,P-Purchase,1426,10.19,14537.29,27027,Direct,3
7888,2022-08-01,2022-07-30,OWO,Insider_OWO_4,Director,S-Sale,2509,4.18,10481.39,0,Direct,2
2797,2022-08-01,2022-07-31,IGRD,Insider_IGRD_6,Director,P-Purchase,1669,8.83,14743.49,2051,Indirect,1
5082,2022-08-01,2022-07-29,LLEG,Insider_LLEG_1,VP,S-Sale,4193,16.84,70611.42,2659,Direct,3
5387,2022-08-01,2022-07-30,ERJ,Insider_ERJ_6,SVP,S-Sale,24212,3.57,86416.43,0,Direct,2
3843,2022-08-01,2022-07-28,KPQ,Insider_KPQ_1,Controller,S-Sale,3235,19.32,62510.94,151229,Indirect,4
5130,2022-08-01,2022-07-31,CYR,Insider_CYR_6,Director,P-Purchase,259,3.17,821.56,216069,Direct,1
946,2022-08-01,2022-07-31,FHI,Insider_FHI_2,Director,S-Sale,4778,19.8,94626.85,83750,Indirect,1
6323,2022-08-02,2022-08-01,ELQW,Insider_ELQW_2,Director,S-Sale,16766,12.66,212284.62,110645,Indirect,1
492,2022-08-02,2022-08-02,HGRH,Insider_HGRH_1,VP,P-Purchase,6587,6.64,43720.6,23583,Indirect,0
161,2022-08-02,2022-07-31,EFCU,Insider_EFCU_1,VP,S-Sale,8599,4.93,42392.35,31532,Direct,2
7409,2022-08-02,2022-07-31,EFS,Insider_EFS_7,VP,S-Sale,983,7.03,6911.73,91784,Direct,2
4803,2022-08-02,2022-08-01,EXQN,Insider_EXQN_2,10% Owner,P-Purchase,1701,12.98,22077.44,128524,Direct,1
5140,2022-08-03,2022-08-01,LEYQ,Insider_LEYQ_2,VP,P-Purchase,2569,38.74,99524.63,4555,Direct,2
3890,2022-08-03,2022-08-02,IDAD,Insider_IDAD_4,CFO,S-Sale,54120,23.18,1254715.21,0,Direct,1
4891,2022-08-04,2022-07-25,ISL,Insider_ISL_4,SVP,P-Purchase,11315,32.89,372141.05,21129,Direct,10
160,2022-08-04,2022-08-02,CTDS,Insider_CTDS_3,VP,S-Sale,7889,6.26,49352.7,0,Direct,2
2020,2022-08-04,2022-08-03,DNP,Insider_DNP_4,CFO,S-Sale,1786,26.38,47120.45,29940,Indirect,1
1693,2022-08-04,2022-07-30,JPO,Insider_JPO_5,VP,S-Sale,26120,6.46,168704.3,0,Direct,5
408,2022-08-04,2022-08-02,ACR,Insider_ACR_8,CTO,S-Sale,17295,3.93,67939.03,11099,Direct,2
3127,2022-08-05,2022-08-03,APLS,Insider_APLS_0,Director,S-Sale,6851,28.36,194312.55,1029,Direct,2
1346,2022-08-05,2022-08-02,QGX,Insider_QGX_2,CTO,P-Purchase,636,3.1,1972.25,153714,Direct,3
3492,2022-08-05,2022-08-02,OMA,Insider_OMA_5,CFO,S-Sale,8237,11.88,97814.63,34333,Direct,3
5405,2022-08-08,2022-08-05,PUEC,Insider_PUEC_10,COO,S-Sale,1483,4.66,6911.12,32501,Indirect,3
7816,2022-08-08,2022-08-08,HTCP,Insider_HTCP_5,General Counsel,S-Sale,1386,9.19,12733.03,652075,Direct,0
5043,2022-08-08,2022-08-04,UNI,Insider_UNI_7,SVP,P-Purchase,257,23.51,6042.84,14260,Direct,4
3496,2022-08-08,2022-08-04,BCQ,Insider_BCQ_2,SVP,S-Sale,189,6.19,1169.72,89821,Direct,4
1188,2022-08-08,2022-08-06,TYDJ,Insider_TYDJ_2,10% Owner,S-Sale,6802,20.5,139440.89,15301,Trust,2
4389,2022-08-08,2022-08-04,EXQN,Insider_EXQN_1,10% Owner,P-Purchase,16376,16.11,263751.66,17653,Direct,4
2562,2022-08-08,2022-08-05,GAAY,Insider_GAAY_0,Director,P-Purchase,13005,33.81,439723.4,118279,Indirect,3
2823,2022-08-08,2022-08-06,UNI,Insider_UNI_4,CEO,S-Sale,382,16.13,6162.42,1127,Indirect,2
1933,2022-08-08,2022-08-07,GZSW,Insider_GZSW_1,VP,S-Sale,41489,20.41,846795.85,0,Direct,1
7622,2022-08-08,2022-08-07,CQCP,Insider_CQCP_4,CTO,S-Sale,4781,45.88,219334.17,37052,Direct,1
2143,2022-08-09,2022-08-07,WCLZ,Insider_WCLZ_2,VP,P-Purchase,661,16.49,10899.53,28060,Indirect,2
4001,2022-08-09,2022-08-06,JQTX,Insider_JQTX_1,Director,S-Sale,4964,21.17,105100.28,1123,Direct,3
6511,2022-08-09,2022-08-09,GQT,Insider_GQT_3,CEO,S-Sale,78432,53.47,4193391.24,0,Direct,0
1717,2022-08-09,2022-08-07,KZW,Insider_KZW_2,CEO,S-Sale,11355,30.98,351772.21,844,Indirect,2
6110,2022-08-10,2022-08-09,IRZ,Insider_IRZ_2,10% Owner,S-Sale,35137,9.1,319852.23,49585,Direct,1
2216,2022-08-10,2022-08-09,MAVT,Insider_MAVT_3,10% Owner,S-Sale,10552,2.17,22937.47,0,Direct,1
750,2022-08-10,2022-07-31,ZWZ,Insider_ZWZ_0,CFO,S-Sale,1156,8.82,10195.47,169419,Indirect,10
5151,2022-08-10,2022-08-08,HIGA,Insider_HIGA_2,10% Owner,S-Sale,93844,3.8,356996.59,0,Direct,2
870,2022-08-10,2022-08-03,AZZA,Insider_AZZA_3,General Counsel,S-Sale,14535,13.24,192480.51,15155,Indirect,7
941,2022-08-11,2022-08-09,NTS,Insider_NTS_2,SVP,P-Purchase,13455,67.95,914328.89,23116,Direct,2
3736,2022-08-11,2022-08-07,JCGP,Insider_JCGP_2,General Counsel,S-Sale,3136,44.5,139553.6,52465,Indirect,4
2076,2022-08-12,2022-08-11,TYDJ,Insider_TYDJ_5,CFO,S-Sale,285,16.24,4629.56,3565,Direct,1
4600,2022-08-12,2022-08-09,IXA,Insider_IXA_4,Controller,P-Purchase,10844,20.62,223652.83,44515,Trust,3
7695,2022-08-12,2022-08-11,WFQ,Insider_WFQ_3,10% Owner,S-Sale,3682,14.12,51993.21,121909,Trust,1
1947,2022-08-12,2022-08-11,KDMG,Insider_KDMG_1,10% Owner,S-Sale,100,15.58,1558.33,45285,Direct,1
3995,2022-08-15,2022-08-08,KKRO,Insider_KKRO_2,SVP,S-Sale,1880,12.43,23370.32,80898,Direct,7
1335,2022-08-15,2022-08-14,DEWG,Insider_DEWG_3,Director,P-Purchase,1342,16.16,21690.01,3474,Direct,1
856,2022-08-15,2022-08-15,AHQ,Insider_AHQ_3,Director,P-Purchase,2867,5.75,16486.81,12432,Direct,0
1161,2022-08-15,2022-08-13,YTQB,Insider_YTQB_2,Director,P-Purchase,1393,2.97,4130.28,15144,Direct,2
5280,2022-08-15,2022-08-14,ICA,Insider_ICA_0,Director,S-Sale,4928,47.49,234014.64,0,Direct,1
5901,2022-08-16,2022-08-13,CAAH,Insider_CAAH_1,COO,P-Purchase,6759,19.55,132123.59,138525,Direct,3
7290,2022-08-16,2022-08-14,HDXY,Insider_HDXY_1,CEO,P-Purchase,210,16.86,3539.71,39430,Trust,2
4644,2022-08-16,2022-08-15,CVU,Insider_CVU_3,Director,P-Purchase,1416,169.11,239457.72,3744,Trust,1
7831,2022-08-16,2022-08-14,OMA,Insider_OMA_5,CFO,S-Sale,130,15.4,2002.0,110642,Direct,2
4544,2022-08-16,2022-08-15,ERJ,Insider_ERJ_4,General Counsel,P-Purchase,476,6.17,2937.42,10829,Direct,1
5918,2022-08-16,2022-08-14,NCF,Insider_NCF_1,Director,P-Purchase,12397,81.23,1006985.91,31854,Trust,2
534,2022-08-16,2022-08-14,AOA,Insider_AOA_3,CTO,P-Purchase,1605,9.54,15312.04,357258,Indirect,2
6664,2022-08-16,2022-08-12,MTO,Insider_MTO_3,VP,S-Sale,3973,71.03,282215.88,5583,Indirect,4
4614,2022-08-16,2022-08-12,BAPW,Insider_BAPW_1,Director,P-Purchase,2100,31.7,66580.37,840700,Indirect,4
5906,2022-08-17,2022-08-16,XKS,Insider_XKS_0,COO,S-Sale,1990,6.03,11993.65,197505,Direct,1
6337,2022-08-17,2022-08-15,ZWNX,Insider_ZWNX_0,CEO,S-Sale,7191,53.47,384522.83,15003,Direct,2
1572,2022-08-17,2022-08-14,OQKU,Insider_OQKU_2,General Counsel,S-Sale,1247,72.58,90506.34,16194,Indirect,3
6674,2022-08-17,2022-08-15,OYW,Insider_OYW_5,General Counsel,S-Sale,6693,9.32,62367.39,13349,Direct,2
6974,2022-08-17,2022-08-17,NCF,Insider_NCF_1,Director,S-Sale,3100,56.67,175673.51,199801,Direct,0
5641,2022-08-17,2022-08-15,LEEW,Insider_LEEW_1,COO,S-Sale,573,3.94,2255.04,2951,Direct,2
7401,2022-08-17,2022-08-16,OQKU,Insider_OQKU_0,VP,S-Sale,4347,63.09,274270.79,63078,Direct,1
6726,2022-08-17,2022-08-15,LLEG,Insider_LLEG_3,VP,S-Sale,7457,24.93,185935.28,21659,Direct,2
3342,2022-08-18,2022-08-16,UNI,Insider_UNI_2,CTO,S-Sale,3969,20.8,82557.32,758,Direct,2
5259,2022-08-18,2022-08-16,NPNL,Insider_NPNL_5,CEO,S-Sale,790,8.08,6379.98,20372,Direct,2
5848,2022-08-18,2022-08-17,KKP,Insider_KKP_4,Director,P-Purchase,1459,13.09,19100.75,9972,Direct,1
5365,2022-08-19,2022-08-17,FUB,Insider_FUB_3,Director,S-Sale,1015,5.3,5380.08,82848,Trust,2
3726,2022-08-19,2022-08-19,IDAD,Insider_IDAD_3,CEO,P-Purchase,6057,44.77,271188.25,30781,Direct,0
2790,2022-08-19,2022-08-19,CSP,Insider_CSP_1,General Counsel,S-Sale,1041,10.13,10545.27,13900,Indirect,0
1090,2022-08-19,2022-08-19,SYZV,Insider_SYZV_0,VP,S-Sale,42076,11.83,497950.61,0,Direct,0
5893,2022-08-19,2022-08-17,CTDS,Insider_CTDS_3,VP,S-Sale,69655,7.35,512286.7,0,Indirect,2
1591,2022-08-22,2022-08-21,UPMR,Insider_UPMR_5,Director,P-Purchase,504,6.49,3273.02,495255,Indirect,1
6355,2022-08-22,2022-08-20,TYDJ,Insider_TYDJ_1,Director,P-Purchase,1572,17.25,27116.62,23797,Direct,2
3259,2022-08-22,2022-08-20,TXVX,Insider_TXVX_5,General Counsel,P-Purchase,1567,16.51,25871.16,23607,Direct,2
3585,2022-08-23,2022-08-21,YQYX,Insider_YQYX_0,Director,S-Sale,7322,12.84,93989.08,0,Direct,2
7250,2022-08-23,2022-08-21,UFZL,Insider_UFZL_4,CFO,S-Sale,3419,4.8,16400.68,51909,Direct,2
7859,2022-08-23,2022-08-22,OSBT,Insider_OSBT_1,VP,P-Purchase,4970,20.33,101058.57,17246,Indirect,1
7147,2022-08-23,2022-08-18,WDWK,Insider_WDWK_5,SVP,S-Sale,2270,49.04,111329.8,11813,Direct,5
4180,2022-08-23,2022-08-21,NWY,Insider_NWY_0,CEO,P-Purchase,1582,10.76,17017.43,17053,Indirect,2
6783,2022-08-24,2022-08-22,AEWZ,Insider_AEWZ_2,Director,P-Purchase,701,14.12,9901.06,562499,Direct,2
4041,2022-08-24,2022-08-23,STGT,Insider_STGT_2,CFO,S-Sale,28025,16.47,461505.21,6896,Direct,1
3270,2022-08-25,2022-08-24,JZL,Insider_JZL_0,SVP,S-Sale,10829,10.96,118659.15,4434098,Direct,1
5799,2022-08-26,2022-08-25,DNP,Insider_DNP_2,General Counsel,S-Sale,2252,28.02,63103.4,1340,Direct,1
1981,2022-08-29,2022-08-27,VQI,Insider_VQI_5,10% Owner,S-Sale,1422,14.09,20037.03,29042,Indirect,2
7040,2022-08-29,2022-08-27,OMA,Insider_OMA_2,SVP,S-Sale,47421,22.0,1043051.32,939994,Indirect,2
4727,2022-08-29,2022-08-26,JBZ,Insider_JBZ_5,General Counsel,P-Purchase,3225,8.57,27633.29,65435,Direct,3
5015,2022-08-29,2022-08-27,MRZF,Insider_MRZF_5,CFO,S-Sale,9414,15.52,146151.52,0,Direct,2
5838,2022-08-29,2022-08-27,AQH,Insider_AQH_6,VP,P-Purchase,1553,12.54,19472.24,4928,Direct,2
7656,2022-08-29,2022-08-27,OBBW,Insider_OBBW_2,CFO,S-Sale,6599,3.77,24873.86,38889,Direct,2
7569,2022-08-30,2022-08-25,YQYX,Insider_YQYX_3,10% Owner,S-Sale,395,17.77,7018.32,2979,Direct,5
5824,2022-08-30,2022-08-29,FVJ,Insider_FVJ_0,SVP,S-Sale,4390,14.66,64342.17,1373966,Trust,1
1809,2022-08-30,2022-08-27,HTPM,Insider_HTPM_4,Director,S-Sale,138160,23.55,3253114.85,0,Direct,3
4661,2022-08-30,2022-08-28,MRZF,Insider_MRZF_6,COO,S-Sale,7565,8.41,63649.84,24448,Indirect,2
6380,2022-08-30,2022-08-23,WFQ,Insider_WFQ_3,10% Owner,S-Sale,122500,17.14,2099845.07,0,Direct,7
521,2022-08-31,2022-08-29,PAIF,Insider_PAIF_4,10% Owner,P-Purchase,2585,5.56,14369.45,7606,Direct,2
6221,2022-08-31,2022-08-27,KVP,Insider_KVP_3,Controller,S-Sale,15163,20.21,306500.19,100230,Direct,4
2717,2022-09-01,2022-08-31,CTDS,Insider_CTDS_5,VP,S-Sale,27746,5.79,160652.48,0,Direct,1
3372,2022-09-01,2022-08-30,BAPW,Insider_BAPW_1,Director,S-Sale,2916,37.73,110033.95,110663,Direct,2
7858,2022-09-01,2022-08-29,PSD,Insider_PSD_3,CEO,P-Purchase,288,14.64,4215.73,71533,Direct,3
2485,2022-09-01,2022-08-29,KZW,Insider_KZW_4,VP,S-Sale,1758,36.56,64275.27,113330,Direct,3
4240,2022-09-02,2022-08-31,TMP,Insider_TMP_9,SVP,S-Sale,1122,17.35,19471.57,30040,Direct,2
1875,2022-09-02,2022-08-31,ZHZ,Insider_ZHZ_3,VP,P-Purchase,33759,6.35,214489.01,45524,Direct,2
2040,2022-09-02,2022-09-01,OYV,Insider_OYV_0,CTO,S-Sale,35085,11.31,396765.64,0,Indirect,1
1137,2022-09-02,2022-08-23,VZCH,Insider_VZCH_0,10% Owner,P-Purchase,12071,3.76,45356.0,136275,Trust,10
4255,2022-09-02,2022-08-31,QEDJ,Insider_QEDJ_0,COO,S-Sale,8754,17.49,153069.69,1144,Direct,2
7224,2022-09-02,2022-08-30,ZSZ,Insider_ZSZ_1,Director,S-Sale,1435,4.26,6118.24,859,Trust,3
7222,2022-09-05,2022-09-05,VWEA,Insider_VWEA_0,Director,S-Sale,7239,2.92,21103.03,0,Direct,0
7262,2022-09-05,2022-09-04,VWEA,Insider_VWEA_2,Director,P-Purchase,1093,2.72,2972.89,4159,Direct,1
7631,2022-09-05,2022-08-29,FUB,Insider_FUB_2,Director,S-Sale,15046,6.26,94204.65,0,Indirect,7
3297,2022-09-06,2022-09-05,XQQ,Insider_XQQ_1,CEO,S-Sale,2804,2.72,7620.23,8034,Direct,1
7233,2022-09-06,2022-09-04,KVP,Insider_KVP_4,General Counsel,S-Sale,6078,15.27,92828.26,1070,Indirect,2
6813,2022-09-07,2022-09-02,YCIQ,Insider_YCIQ_1,VP,S-Sale,615,4.68,2876.83,15795,Indirect,5
6890,2022-09-07,2022-09-06,EDBT,Insider_EDBT_5,Director,S-Sale,4482,18.76,84064.9,21003,Trust,1
